TranscriptCluster	Duke	UW
2768396	8.555941703	8.948701096
3554906	6.140449432	7.4626495
2768468	8.570495188	8.937601377
3948259	5.696226869	5.968950121
3555041	5.60016492	4.539782706
2375338	6.563933737	5.991540742
3555067	6.045954009	5.614562623
3555088	6.625410046	5.260626654
2768654	3.907328868	3.619651679
3555196	5.756226049	5.224858352
3555206	5.433861644	4.597829098
3948461	9.635767993	10.61923264
2375500	10.20853006	12.22991632
3555272	5.46898401	7.793195775
3948528	8.127340512	7.049826773
3555300	8.424783555	10.22971208
3948543	7.857923473	9.680466777
2375596	7.204707583	7.601399391
3555340	6.073864139	7.619356761
3948590	5.471263073	4.543361836
2375664	8.692541404	8.789323882
3948640	6.792138576	6.610932304
2375706	8.356931688	9.696400186
3555461	8.4510926	10.19695041
2768981	5.491586173	5.109003882
3555492	6.199893149	8.346493049
2375784	5.701424299	6.559078259
3948754	9.348677814	10.84534368
2375795	5.723361966	5.406627369
3555521	5.055095849	4.670304059
2375810	10.20977014	10.80952699
2769063	6.292319792	8.627142303
3555547	4.258606735	3.354587566
2769095	4.635226196	3.641553736
3555590	5.053064839	3.645991721
2375877	11.88908657	11.5607452
2375916	5.525956879	5.79913049
3948898	6.856645262	5.979036804
2769182	9.145416988	9.551897917
3555675	7.746129663	9.067709518
3948936	6.028282375	6.458402785
3948953	6.240095809	6.870906348
3162486	5.334253617	5.776813753
3555736	7.885595717	9.391134013
2376037	9.464573828	9.553094223
3162529	4.216891721	4.037060025
3949017	5.90922467	8.668045827
3949055	7.02071637	8.468678342
3555817	6.944184953	6.803388504
2769346	6.689087004	5.256555303
3555850	7.743733742	5.93204148
3949097	8.337602948	8.935447961
3555882	11.70195401	11.69925433
2376168	5.686059948	5.408555629
3949162	6.221549422	9.644131478
3949229	7.857834853	8.608863441
2769512	8.973780583	6.094625269
2769539	7.49817506	8.225066013
2376299	5.919526009	6.413104346
2376376	6.364118017	7.352729104
2376437	11.87648433	12.08312803
2376457	6.919101084	6.48709398
2376548	6.785532897	5.98445036
2769810	5.129298474	4.475921455
3556323	10.35854132	10.81662904
3163136	9.754406106	10.09105714
3556386	8.097185436	8.177250092
3556418	8.130761022	9.860334337
2769947	8.438764828	8.878695714
3163200	4.502976563	5.237408203
3556454	7.082537612	8.116687048
3949722	6.157916826	6.273265348
2770023	4.930098626	4.585777794
2770039	11.39767864	12.16913059
2376799	6.30706234	7.283653279
3556556	12.03184247	12.43744173
2376849	7.413672352	9.126899744
2376894	8.561852119	8.874983396
2376922	9.681272678	10.84635227
2770193	8.595930644	7.435514698
2376988	4.332004851	5.643820603
2770242	9.290946736	10.46452873
2377020	6.756538977	5.599238435
2377035	6.472924332	4.699658972
2770305	5.198900738	5.623961455
3556816	5.666728902	4.960656887
2377094	9.406231584	9.17367214
2377141	6.814453971	5.020577761
3556888	8.540715074	9.679433182
2377165	5.095930748	4.302862488
2770427	9.913414911	11.06377705
3556924	10.76838078	11.85953608
3950172	3.343627763	6.473355619
2770469	6.416930498	6.762033823
2377229	11.56089046	11.56661699
3556966	9.256774803	10.44107673
3163728	4.173553222	4.090542958
3556990	5.441322456	6.768157853
2377283	4.421426979	4.44291033
3557017	6.510209133	8.462709477
3557048	9.627997078	10.09240964
2377332	6.8941023	6.81098714
3163818	6.066579516	5.171585816
3557069	5.264153563	7.386983342
3557106	8.618884669	10.60756766
2377427	11.06506434	11.6688259
3950405	7.079657844	8.578022905
3557198	8.262936955	6.007011564
3557209	8.298121008	8.53099539
3950452	6.996120646	8.1449352
3163982	4.707821549	4.536030099
3557268	8.03454726	8.714645066
3950522	2.176755995	3.223087839
3164086	6.532869788	6.697640859
3557350	7.097892545	6.840123292
3950602	6.342848936	6.925700408
3950629	7.164044571	9.217078812
3557408	6.275706894	5.375890892
3164181	9.977463111	9.288909896
3950668	6.428726977	8.688693251
3557430	5.946679986	5.922821042
3164221	7.393818376	8.832790878
3950726	6.352008986	9.069883831
3557504	6.021850015	6.888819541
3164312	7.582499553	6.566676153
3950832	7.391628114	6.855087316
3557593	7.006006223	5.511703114
3950846	6.950599637	6.808603429
3557614	6.881820601	8.156386503
3950872	6.094912702	9.032704228
2771170	3.678612533	3.731439239
3557666	5.801738748	4.719417116
3950932	7.72983144	6.89565808
3950974	4.586104333	2.637784883
2378019	6.895935722	5.267664381
3557756	5.424971621	6.398984192
3557791	6.147107215	7.131476306
2378068	7.351583059	5.272733658
2378077	4.627688542	4.170304327
3557811	10.26851451	9.973633755
2771342	4.875221009	5.192542696
3164601	5.364344805	6.33692365
2378121	6.269888745	5.679713727
3557851	8.235646892	9.962574568
3951117	6.546677654	6.640774671
3951136	9.024178368	9.647017036
3557898	7.878945995	9.268926356
2378180	7.983716167	9.944759394
3557947	9.355407261	9.21182666
3557968	8.251928524	8.002987491
2378256	4.095626992	4.584555684
3557986	11.38687964	10.63181367
3558012	6.765367991	8.587243711
3558043	6.585183021	5.905741593
2378325	5.403835212	5.113054509
3164809	6.310838143	4.745099798
3951302	6.907710895	8.772844592
3164825	5.186868949	2.274097625
3558071	6.761383684	8.430795412
2378369	5.953101075	4.669930057
3558118	8.232068305	8.561625267
2771654	9.515006902	9.972188599
3558145	7.155060563	7.607009679
3951389	5.099122643	5.448756718
3164914	4.534884902	3.935912287
3558168	5.654134041	5.579374273
2771718	9.805894985	11.00906345
3558226	4.748396826	5.455623127
3164999	6.305292047	6.762918817
3951493	7.81512868	6.738296317
3558270	6.719915488	3.210401334
3558290	7.663333944	9.068343882
2771812	5.040217379	4.289682025
3165057	2.730738849	2.329083401
2378584	8.671335837	9.464470193
2771839	6.435805253	4.609272329
3558325	6.927148905	3.756394598
3951583	9.443355932	8.689606679
3558347	4.621163959	5.755710138
3558359	8.538588601	3.416267323
2771877	4.160429542	4.602813163
3558375	6.311463153	4.470185639
2378662	5.413616929	7.698757906
2771924	3.995156596	5.950651928
3558418	5.858306187	6.985830555
2378710	7.394496993	8.57514212
2771983	4.005451191	3.63362069
3951719	5.90676736	7.124324688
3951732	6.249713641	9.800026794
2772017	10.47555866	10.6297391
3951768	5.290361734	3.997590492
2772088	4.659308085	4.699982792
2772127	4.596344828	3.850232686
2772157	6.336965293	3.323809585
2772160	4.959555728	4.465365053
3951887	10.30165366	12.03550249
2772167	5.524920116	4.595453931
2378937	10.55536802	10.65564699
3951927	7.871869362	9.337555749
2379009	8.446814504	10.18602012
3558745	4.912037835	3.827002621
2772309	3.476315903	2.892514079
2379068	11.81976197	11.11485501
2772341	5.797016221	6.58135878
2379132	7.599583736	8.028051548
2772375	4.968150671	3.134522702
2379168	6.158263299	5.560102494
2772414	4.891645198	3.563754858
2772450	5.100292289	3.23453351
2772477	3.681491432	1.307081265
2379280	8.767587766	8.649592707
3165780	8.781957161	9.093538169
2379314	5.049471766	5.170288301
2772566	4.556974998	3.555501247
3165825	3.989779356	4.039930898
2772614	10.118654	11.01026234
3952360	6.711130057	7.074501868
2379399	9.331035044	10.05010531
3559192	4.639838466	4.755380784
3165957	4.752951924	3.438344756
3952453	7.793427737	10.65702363
3952508	4.796687297	7.623405999
3952512	7.135109	10.19569209
2772805	4.977518063	3.319005121
3952535	7.761100735	7.687268359
3952543	9.151941876	11.81903212
3952566	6.054918462	8.428544424
2772876	8.760215124	9.044843981
2379665	4.493261441	4.291161488
3952637	8.439573274	11.18674979
2772968	7.992158022	9.754822379
3952703	6.862253001	10.84023504
3952718	12.17159278	11.58821335
2379754	7.904258283	9.701154531
3559497	9.258386422	9.718287982
2773023	10.21031824	10.73726706
3952762	6.018742096	5.819320751
3559570	9.727957882	9.784618488
3952825	5.92565116	9.789856381
2379863	10.22192842	9.945793982
3952880	6.972067657	10.14736225
3559690	8.293625681	7.681770172
2379974	5.610504448	4.877495601
2773222	4.649065291	4.565991101
3952956	5.05974571	9.128771113
3166477	8.908674827	10.25765498
2380055	9.167130205	9.687663202
3953033	6.566385934	10.3387698
3559794	7.624003995	8.716790887
2773348	7.739841354	7.207853817
2773358	5.433950919	4.736161428
2773369	7.958845575	5.818696353
2773387	9.630874113	9.588106202
3166644	6.801775279	5.529138992
2773407	4.884365919	5.706538841
3953153	5.290816948	6.488900567
2773434	6.225576681	6.84518057
3559936	7.081513264	6.538700592
3953196	6.625804533	10.01268692
3166718	11.48007322	11.58610481
3953267	9.793352137	11.78581752
2773545	6.624258114	3.465533973
3166815	6.608010809	6.453428684
2773579	4.436341765	3.991864953
3166844	10.54471334	10.4763108
3166880	8.286463042	10.13024878
3953374	5.95646851	6.587277971
2773655	8.95118416	9.052376041
2380440	4.046633803	4.103564779
2773719	5.23181542	5.064227559
3953456	7.536019864	8.536981492
2773756	11.6713166	12.01887824
2380554	11.07687738	9.760473795
3953524	5.133204903	4.583430828
2773823	5.147665903	4.276330401
2380590	6.759042286	6.970365926
3953556	5.921535113	9.572098899
3167110	9.599495404	10.83295856
2773872	6.388289864	7.593450884
2773907	8.895732796	10.29174628
3560403	8.391980325	8.993076134
3167187	6.403655872	8.018407919
2773947	5.128687267	5.349873595
2773958	5.535077819	4.518623259
3167220	9.538234046	10.46388875
2773997	9.042323542	10.35862556
3953724	9.095468892	11.34307835
2380785	10.23044081	9.800030031
3560527	9.812581252	10.82809416
2774049	8.588370784	9.325926029
3167325	8.06920001	9.880599313
3560575	9.875965471	9.263300503
2774123	3.843995398	4.174949644
3560617	8.825871469	9.478014543
3953865	8.499181178	11.27004025
3167383	7.021222358	9.16798006
3953879	5.930724921	7.730864086
3167427	5.566009881	4.958868962
3953911	7.758491404	5.871024674
3560673	8.335510946	9.108560175
3560711	9.651820385	9.288305494
2380991	9.841995912	11.2469741
3167511	6.219336986	8.913727173
3167553	5.114037966	7.32713044
3954086	9.542539073	11.72414574
2774365	10.78463076	12.15148806
3560864	7.593428474	8.813160164
2381177	5.7786173	5.156222661
3167660	6.170394302	7.44064773
3167684	6.05923088	5.538676798
3954206	6.10627398	6.614394281
3167731	7.302796549	7.929051238
2381249	5.776574498	4.492248447
2381264	5.606519217	4.324437163
3954238	11.00344588	12.28279982
2381309	4.417675331	5.075797871
3561039	9.179678365	9.352396606
2774565	8.452709706	9.497972888
3954294	8.446542631	10.42426079
3954331	8.46348146	10.94094242
2381368	6.160217845	5.612202087
3561110	7.21973895	7.675451354
3954375	10.72829894	12.57985017
3167994	7.88033044	8.485289958
3168032	5.728823217	8.11151999
3954525	10.5064514	10.26177526
2774817	8.801775441	10.22826555
3954545	8.397625437	9.198927087
3168066	7.170248069	6.953420459
3561321	8.541538071	9.979405188
3954567	6.788169858	6.118767385
3168102	7.548505983	8.694969546
3954596	6.166645156	6.209861422
3168136	7.242803978	8.172050742
3561381	4.441158757	5.30245432
3954623	5.548903575	5.553919532
3168160	5.036411019	6.702606756
2774938	4.534275332	3.820893749
3561440	6.795455597	5.748297525
3954691	4.623310882	7.388795126
3168210	6.326614194	7.42740504
2774971	9.958232242	11.19048112
3954729	5.478515634	4.214842347
3168255	9.357071943	9.351842516
3954746	8.209271799	8.039259052
2381794	7.598594107	8.430663016
3954764	4.280500947	5.327402341
3561532	8.602007505	8.989336781
3168309	5.303662954	5.48674333
2381876	9.193995299	11.28938494
3954866	7.568864364	7.469253791
3168385	8.206330648	7.314482643
2381903	5.972772482	4.639070054
3954879	5.618559496	5.369012735
3954887	9.296659297	10.68722986
3168409	5.028898406	5.076828421
2381927	6.345654509	6.069437236
3168415	10.70159454	11.75858135
3954910	7.185445367	7.936043073
2775214	4.486073963	4.576072611
3561703	7.667001517	7.293790424
2775259	4.684065501	4.283047596
3954989	10.12826311	9.197898965
3168508	9.743423242	10.55285799
2382043	6.255117821	5.907671043
3955031	6.251937279	6.78719736
3955070	4.346763867	3.696306957
2382117	9.493955994	10.68246503
3955102	6.896811305	9.468951166
3561868	5.085858012	4.255508287
3168700	11.33519772	10.8512311
3955185	5.494722806	5.841090028
2775463	12.18189066	11.90182351
3561952	7.144590185	9.823458534
3562003	10.27961929	10.6385958
2775562	11.59897367	12.19805413
2382336	8.363608052	9.732973504
3168841	9.776373399	11.65983241
2382360	9.12406443	9.740233877
3955327	7.381315822	9.113560733
3562086	6.134184482	8.288249347
3955357	4.136435042	5.491584837
2382419	10.85313213	10.49152912
3168938	9.625332141	10.76868058
3955429	4.521138703	4.105812151
2775708	5.609044253	4.994652129
2382467	5.164155725	4.396031585
2775735	6.605621373	5.430141398
3168990	3.688297874	4.238453147
2775756	10.22730306	11.11240475
3955483	4.132450169	4.661555799
3169043	7.496406423	8.170305662
3169094	7.776931392	9.506227567
2775858	9.580210037	9.461674522
3955627	7.662787631	6.750990529
2775909	6.038792817	5.722617208
2775965	8.107273317	8.724946938
2775994	4.284264261	4.280780666
2382781	10.97065956	12.405964
2776026	5.740928909	8.536152652
3562557	4.624410198	2.956213432
2776088	10.38056117	10.62390892
3169331	9.785508458	10.61173183
3955815	8.162337195	9.309871175
3169351	5.799929151	6.816169172
2776126	4.939632102	4.845710829
2382898	7.375632466	6.825717374
3955875	8.158468315	9.553676007
3562671	7.081786991	8.550958365
3955915	8.096135325	10.67702367
2382970	6.264989079	8.430892959
3955940	6.105686982	6.735470278
3562721	10.89324464	10.77391393
3562746	8.026185898	8.514131468
2383062	12.50354502	12.66012146
2776305	6.835162683	5.607132022
2383118	6.44312465	6.062670765
2776372	6.615390915	7.367065229
3562899	5.580794461	5.441506719
2383176	5.47399142	6.124562499
3562910	4.71505732	4.692854914
3956226	5.483895567	5.61768442
2383312	7.131934108	8.417273071
3956290	10.07186253	9.761753439
2383356	7.389975437	9.733336262
3956342	6.29476593	7.09714724
2776670	5.432823313	5.280439206
3956433	9.59358487	9.523429964
2383479	2.420282295	2.803305576
2383524	7.367041634	7.338626459
2383550	7.078396352	6.131854903
2383557	7.023909563	9.094979363
3563317	12.36114944	12.48225251
2776837	7.186572362	6.640801658
2383606	6.245834563	6.630017582
2776851	4.585616074	5.45632758
3956589	8.64188376	10.51533518
3563357	11.77166278	11.81485747
2383639	5.316961192	4.952437633
3563372	7.862800058	9.532455284
3563395	7.659987154	9.124310039
3956670	4.782961527	5.0261538
2383707	6.557819018	6.95410323
2383726	11.04794866	12.28057167
3563459	10.61526869	9.986117455
3956714	8.003108868	7.971210144
2776998	9.616719752	9.011051102
2777044	4.780587009	5.238758841
3956768	5.445118335	6.43071291
3956781	7.230215024	10.33912253
2777070	9.74691021	11.13584821
2383859	9.248863301	10.70850053
2777113	5.456618081	4.754160628
3956854	8.512299984	10.47450702
2383915	7.59543466	7.456847209
3956909	7.168652565	9.75249773
3563687	5.505406669	7.905389011
2383999	5.504201664	6.377099449
3563734	7.400916997	8.280854268
3956984	6.370953257	7.879003196
2777276	5.053089609	4.091231552
3957003	7.370314699	9.326935765
3563814	7.706076358	8.977240802
2777333	7.477456746	7.03592444
3563861	6.818782831	6.893373537
2777412	8.608490477	11.33563041
3957160	5.765688555	6.356177858
3563922	9.052208691	9.589639912
2777447	8.840458513	8.428960298
3957188	5.666795641	5.477384831
3957207	5.642684246	6.58687931
2777487	7.187444373	7.968403763
3957224	5.965096821	7.771452054
3957260	9.238523566	9.729462701
3564027	8.836148215	9.492275824
2777564	9.65360107	10.18086228
3564071	7.450223558	7.672003316
2384375	5.769682494	0.673008488
3957341	4.540602335	4.015512437
2777639	4.551252986	5.289846758
2384401	6.918261293	5.125470643
3957374	4.952903123	4.753387032
3957429	5.255289223	5.500627866
2777714	7.858779853	5.478467097
3957445	8.146749399	10.08142263
3564210	6.624982565	9.494013517
3957486	5.854669571	6.284208728
3564250	5.219012624	4.988330217
2384562	9.334664358	8.938416167
3957589	8.52500393	9.403632725
2777880	12.04938147	12.61481412
3957666	7.268380587	6.908105554
2384705	8.467708451	9.778444055
3957679	7.448911273	7.630221007
3957699	6.725635513	5.197056767
3957738	4.538095789	5.084947248
2384788	8.814633732	10.6292959
3957790	5.674861015	6.401574722
3957816	5.677606899	7.313901858
3564620	5.336627951	4.601015017
3957873	8.12724119	8.818358486
3171425	5.69259458	5.966144336
2384956	7.534429344	9.877426785
3171441	4.547191763	5.613252673
3957938	7.143161244	9.525067245
2385012	5.487808688	5.222447809
2778273	5.317003717	4.198885682
3958005	6.621036816	9.473973567
3564790	9.380351749	10.59720215
3958045	8.608503414	8.580805011
2385095	10.69598294	11.35105701
3958063	4.942749071	6.096296998
2385146	6.129440674	5.582219777
3564872	10.00480017	9.500504647
3958129	5.864689452	5.4243186
3958157	5.271596553	4.670253064
3564919	4.732876979	4.862119072
2385197	9.168772389	10.94441437
2778440	4.961347819	4.522650052
2385258	8.892737085	9.530296432
3564997	8.799028197	8.317094492
3958253	10.1807732	10.44170963
2385306	9.217750545	11.03807077
2385343	4.340676199	5.734991359
3171865	4.614880602	4.758668993
3958422	4.937213724	4.156224009
3565206	5.928466263	4.047018602
2778727	3.27011551	4.001321865
3958475	6.005150684	5.934864788
3565303	8.819708095	9.632606308
3172074	7.478482467	8.01531097
2778856	6.487116496	7.37641484
3565361	8.820202103	9.365391449
2385659	5.821723606	5.498745512
3958658	6.453340606	5.19331048
2385696	9.646643757	8.666855987
2778980	10.46992667	11.55168103
2385797	5.464287614	4.88375928
3565524	9.251806655	8.170624472
3565571	10.27365575	10.40844651
2779095	10.74411904	11.55013912
