gene_id	GM12878_rep1	GM12878_rep2
ENSG00000263582.1	0	0
ENSG00000228397.1	0.258935	0.381541
ENSG00000218510.3	8.78964	7.52105
ENSG00000070831.11	97.4989	110.801
ENSG00000230068.2	4.94E-34	0.000206697
ENSG00000271428.1	0.00555135	7.06E-13
ENSG00000271840.1	0.163316	0.182403
ENSG00000162552.10	0.254779	0.143929
ENSG00000266564.1	0	0
ENSG00000234397.3	0.0855147	0.111161
ENSG00000184677.12	4.30478	4.2155
ENSG00000237200.1	0.25122	0.256441
ENSG00000070886.6	0.0341415	0.111916
ENSG00000173372.12	0	0
ENSG00000159189.7	0	0
ENSG00000173369.11	0	0
ENSG00000133216.12	0.372827	0.168047
ENSG00000265422.1	0	0
ENSG00000216157.2	0	0
ENSG00000225952.1	0	0
ENSG00000264014.1	0	0
ENSG00000272796.1	0	0.00222326
ENSG00000215906.4	0	0.000490913
ENSG00000227868.2	0.00371005	0.031719
ENSG00000004487.11	40.0247	34.3271
ENSG00000263793.1	0	0
ENSG00000229010.1	0.0100719	0.0336463
ENSG00000206935.1	0	0
ENSG00000252578.1	0	0
ENSG00000240553.1	0.233064	0.187769
ENSG00000266802.1	0	0
ENSG00000169641.9	3.71697	3.46946
ENSG00000179546.3	0.0203559	0.00392745
ENSG00000215381.3	0.0689799	0.0681995
ENSG00000261326.2	1.16211	0.470195
ENSG00000125944.14	57.5914	70.5624
ENSG00000125945.10	1.88437	0.947709
ENSG00000249087.3	1.92979	0.822003
ENSG00000201405.1	0	9.22E-229
ENSG00000271420.1	0	0
ENSG00000204219.5	0.145545	0.146597
ENSG00000232482.2	0	0
ENSG00000088280.14	0.0944209	0.0180538
ENSG00000007968.6	2.33684	4.24551
ENSG00000235052.1	0.60945	0.485337
ENSG00000117318.8	77.7579	40.6377
ENSG00000197880.4	0.454992	0.422974
ENSG00000229239.2	0.00198225	0.00214227
ENSG00000142676.8	3103.67	3652.5
ENSG00000203589.2	0.0191502	0.0298028
ENSG00000244609.2	0	0
ENSG00000011007.8	19.3526	19.2784
ENSG00000236810.1	3.52814	2.66852
ENSG00000057757.5	26.9095	26.0201
ENSG00000011009.6	22.2464	24.6826
ENSG00000117308.10	18.5197	16.2447
ENSG00000117305.10	32.7007	20.4617
ENSG00000179163.11	33.5337	25.7455
ENSG00000188822.6	4.37776	3.49209
ENSG00000264347.1	1.74E-63	1.32E-101
ENSG00000229106.1	0.754297	0.804376
ENSG00000230228.2	4.79E-38	6.32E-163
ENSG00000238538.1	0	0
ENSG00000232557.3	0.0447347	0.0386132
ENSG00000264926.1	0	0
ENSG00000189266.7	69.4014	53.3366
ENSG00000188529.10	69.9464	81.2854
ENSG00000215905.4	0	0
ENSG00000225315.2	0.000578292	0.000443141
ENSG00000230703.1	6.88E-08	4.00E-07
ENSG00000142661.14	0.0111736	0.00100099
ENSG00000142677.3	0.00688132	0.0197073
ENSG00000185436.7	2.07351	3.00137
ENSG00000230023.2	0.00635126	0.000979803
ENSG00000221032.3	0	0
ENSG00000266511.1	0	0
ENSG00000232298.2	0.00561707	0.00382358
ENSG00000001460.13	1.36235	1.17728
ENSG00000158055.11	0.265944	0.13901
ENSG00000001461.12	6.78066	5.56044
ENSG00000117602.7	0.43122	0.237014
ENSG00000266551.1	0	0
ENSG00000264443.1	0.000301901	0.000716235
ENSG00000184454.6	0.00476399	0.00273019
ENSG00000227312.2	0	0
ENSG00000239106.1	0	0
ENSG00000133226.12	36.9112	35.7123
ENSG00000238986.1	0	0
ENSG00000169504.10	29.8716	24.9716
ENSG00000238482.1	0	0
ENSG00000020633.14	77.5111	104.174
ENSG00000229162.1	0.0459984	0.0455266
ENSG00000261025.1	0.00796944	0
ENSG00000264371.1	0	0
ENSG00000233755.1	0.546074	0.390781
ENSG00000233419.2	0	0
ENSG00000231953.1	0.0168554	0.0434759
ENSG00000117614.5	45.5462	48.3554
ENSG00000117616.13	78.9402	92.03
ENSG00000261349.1	1.9676	0.762164
ENSG00000224183.1	15.9923	24.1798
ENSG00000259984.1	2.15081	1.33445
ENSG00000238889.1	0	0
ENSG00000188672.12	0.341524	0.326552
ENSG00000272432.1	0.316084	0.852077
ENSG00000187010.14	0.00883314	7.01E-51
ENSG00000183726.6	51.249	61.5675
ENSG00000252515.1	0	0
ENSG00000238084.3	26.9372	30.5319
ENSG00000266468.1	0	0
ENSG00000204178.5	6.98409	6.57063
ENSG00000157978.7	6.12208	7.99372
ENSG00000225643.1	0.196776	0.313223
ENSG00000117643.10	0.230566	0.159371
ENSG00000233478.1	0.00658579	0.0218059
ENSG00000162430.12	1.49392	1.39401
ENSG00000255054.3	0.234732	0.409338
ENSG00000117640.13	27.2905	21.4212
ENSG00000228172.1	0.0956678	0.0447484
ENSG00000223474.2	1.13E-33	1.17E-35
ENSG00000272478.1	4.50E-145	3.39E-90
ENSG00000127423.6	1.94084	2.105
ENSG00000236528.1	0.84082	0.249282
ENSG00000182749.5	5.1169	5.33629
ENSG00000207302.1	0	0
ENSG00000117632.16	163.524	157.077
ENSG00000264021.1	0	0
ENSG00000229786.1	0	1.91E-37
ENSG00000223624.1	0	0
ENSG00000266763.1	0	0
ENSG00000158006.9	3.06215	1.97735
ENSG00000207237.1	13.9906	0
ENSG00000252190.1	0	0
ENSG00000252691.1	0	0
ENSG00000158008.5	0.00936946	0.00188568
ENSG00000158014.10	0	0.00353702
ENSG00000158022.6	0	0.000208489
ENSG00000265320.1	0	0
ENSG00000175087.5	3.0369	3.01545
ENSG00000197245.4	0	0
ENSG00000142684.7	6.77471	8.63347
ENSG00000236782.1	0.852648	0.407715
ENSG00000142675.13	1.25967	1.49534
ENSG00000188782.3	0.00292745	0.00337248
ENSG00000236155.2	0.0077822	0.0155874
ENSG00000130695.9	6.62365	4.45555
ENSG00000270733.1	0.0025472	0.0258202
ENSG00000142669.9	59.8295	87.1454
ENSG00000169442.4	486.31	329.163
ENSG00000158062.16	7.15926	8.26833
ENSG00000176092.9	0.133796	0.0952852
ENSG00000265143.1	0	0
ENSG00000225854.2	0	0
ENSG00000176083.13	0	0.0183694
ENSG00000131914.6	0	0.00314002
ENSG00000117682.12	14.752	20.4208
ENSG00000223583.1	0.00618134	1.32E-143
ENSG00000225891.1	0.139907	0.0355146
ENSG00000198830.6	189.907	219.13
ENSG00000224129.1	0	0.0288686
ENSG00000117676.9	48.8607	54.8191
ENSG00000238705.1	0	0
ENSG00000243905.2	0.357231	0
ENSG00000252802.1	0	0
ENSG00000229247.2	0	0
ENSG00000238316.1	0	0
ENSG00000235069.2	0	0
ENSG00000260063.1	0.268161	0.499172
ENSG00000117713.13	28.0787	32.8071
ENSG00000266138.1	0	0
ENSG00000060642.6	8.36079	8.13762
ENSG00000241188.2	0	0.0971553
ENSG00000204160.7	25.2906	25.2277
ENSG00000175793.10	2.71056	2.63125
ENSG00000226698.1	5.83E-07	7.80E-07
ENSG00000142751.10	24.3545	20.1906
ENSG00000198746.8	3.91085	6.83186
ENSG00000131910.4	1.70E-45	0
ENSG00000090273.9	23.8435	26.5405
ENSG00000175707.7	0.168385	0.205718
ENSG00000172746.6	0.63879	0.777225
ENSG00000224064.1	0	0
ENSG00000225294.1	0.404367	0.434274
ENSG00000253368.3	0.0438619	0.0290278
ENSG00000158246.7	0.032981	0.0188589
ENSG00000090020.6	6.09222	7.76187
ENSG00000229985.2	0	0
ENSG00000214973.3	12.413	9.23432
ENSG00000225159.1	43.2134	44.0145
ENSG00000225990.2	0	0
ENSG00000224311.1	0.00442618	0.00407071
ENSG00000142784.11	20.1079	17.7569
ENSG00000252098.1	0	0
ENSG00000243659.1	0.0448906	0.0789587
ENSG00000186501.10	16.6991	26.6544
ENSG00000206888.1	0	0
ENSG00000241547.1	86.4739	148.05
ENSG00000142765.13	22.9874	18.8326
ENSG00000142733.10	1.40545	1.11103
ENSG00000142748.8	0.04555	0.0126153
ENSG00000174950.6	0.0470485	0.0128135
ENSG00000231207.1	0	0
ENSG00000181773.6	0.158743	0.272074
ENSG00000158195.6	42.711	40.5727
ENSG00000241169.1	8.29E-07	3.55E-07
ENSG00000237429.1	1.3828	0.304148
ENSG00000126705.9	2.59556	1.85635
ENSG00000000938.8	48.8009	39.8719
ENSG00000235912.1	282.663	1044.05
ENSG00000233975.1	0.444604	0.272062
ENSG00000126709.10	58.041	86.9874
ENSG00000225886.1	0.307289	0.132571
ENSG00000206767.1	0	0
ENSG00000226662.2	0.0387562	0.0430294
ENSG00000207095.1	0	0
ENSG00000009780.11	1.49774	1.71362
ENSG00000231344.1	0	0.0719889
ENSG00000230833.1	0.0162875	0.0443854
ENSG00000117758.9	14.5672	12.4942
ENSG00000269971.1	1.48501	0
ENSG00000270031.1	0.147755	0.00658626
ENSG00000223062.1	0	0
ENSG00000117751.13	20.5432	18.841
ENSG00000252947.1	0.00671164	2.35E-102
ENSG00000268552.1	5.13E-171	6.96E-52
ENSG00000130775.11	42.6454	47.1745
ENSG00000117748.5	33.5176	34.9353
ENSG00000130768.10	0.236568	0.101312
ENSG00000158156.7	2.22991	2.03145
ENSG00000227050.1	0.00213444	0.048408
ENSG00000158161.11	10.5559	8.37774
ENSG00000238231.2	0.334626	1.34E-28
ENSG00000240750.2	0.112903	0.065964
ENSG00000228589.2	100.686	112.924
ENSG00000228943.1	0	0
ENSG00000214812.3	4.26588	1.62543
ENSG00000253005.1	0	0
ENSG00000252429.1	0	0
ENSG00000169403.7	7.12045	4.86848
ENSG00000126698.6	32.3496	28.7156
ENSG00000215902.1	3.40837	0
ENSG00000269804.1	42.8256	35.8685
ENSG00000130770.13	306.844	451.073
ENSG00000270605.1	4.07065	3.94073
ENSG00000271398.1	0	0.127734
ENSG00000130766.4	9.91864	11.8307
ENSG00000130772.9	13.7903	10.42
ENSG00000204138.8	5.15416	4.94204
ENSG00000229820.2	1.79196	1.38744
ENSG00000221216.1	0	0
ENSG00000206779.1	0	0
ENSG00000180198.11	27.0465	23.4925
ENSG00000242125.2	48.5221	36.7435
ENSG00000200087.1	51.7587	3.17834
ENSG00000238821.1	0	0
ENSG00000231468.2	0.364423	0.410232
ENSG00000180098.5	19.139	20.1838
ENSG00000197989.9	32.3786	28.3063
ENSG00000221539.1	0	0
ENSG00000120656.7	11.5768	12.5798
ENSG00000188060.6	0.589977	0.447712
ENSG00000229388.1	0.249474	0.17916
ENSG00000270103.2	8.78469	509.701
ENSG00000162419.8	5.3753	5.85695
ENSG00000252777.1	0	0
ENSG00000198492.10	29.6026	30.6983
ENSG00000116329.6	0.00184761	0.00647038
ENSG00000226852.2	0.0462665	0.0194652
ENSG00000233427.1	0.0217649	0.0114521
ENSG00000199756.1	0	0
ENSG00000159023.14	20.0576	15.9747
ENSG00000206704.1	0	0
ENSG00000225616.2	0.235757	0.465543
ENSG00000253304.1	0.00953849	0.0207173
ENSG00000225750.1	0.00776848	0.0489109
ENSG00000116350.11	60.7362	67.4477
ENSG00000227637.1	5.28E-76	1.10E-307
ENSG00000116353.11	12.362	13.01
ENSG00000237934.1	0.160143	0.0741056
ENSG00000060656.15	1.22467	1.14545
ENSG00000221550.1	0	0
ENSG00000230523.1	0.00176088	0.0045257
ENSG00000266678.1	0	0
ENSG00000225011.4	0.00210208	0
ENSG00000221126.1	0	0
ENSG00000228176.1	0	0
ENSG00000222787.1	0	0
ENSG00000270927.1	0	0
ENSG00000233399.2	0	0.000878028
ENSG00000233372.1	0	0
ENSG00000231251.1	0	0
ENSG00000236335.1	0	0
ENSG00000231949.1	0	0
ENSG00000162510.5	0.283718	0.377922
ENSG00000186056.5	2.41266	0.916988
ENSG00000162511.7	618.992	512.735
ENSG00000264773.1	0	0
ENSG00000229607.1	0	0.00147081
ENSG00000223382.3	0.000139452	0.011143
ENSG00000222784.1	0	0
ENSG00000235143.1	0	0.00329469
ENSG00000162512.11	0.101111	0.100552
ENSG00000134644.11	18.2998	26.3737
ENSG00000200154.1	0	4.55E-248
ENSG00000202107.1	0	4.55E-248
ENSG00000200181.1	0	0
ENSG00000237329.2	1.98E-97	8.19E-21
ENSG00000232768.1	1.61E-16	0
ENSG00000215900.4	0.0481573	0.0529828
ENSG00000225142.2	0	0
ENSG00000084628.5	0.00780278	0.0326525
ENSG00000060688.8	26.0018	25.7611
ENSG00000229447.2	0.687379	0.266128
ENSG00000121766.10	17.2018	17.9404
ENSG00000229044.1	0.00909388	1.25E-10
ENSG00000121769.3	9.3045	6.80726
ENSG00000168528.7	1.37118	0.8706
ENSG00000268950.1	0	0
ENSG00000215899.3	0	0.0173406
ENSG00000206981.1	0	0
ENSG00000228682.2	0.27984	0.177138
ENSG00000223907.1	0.343011	0.167961
ENSG00000229167.1	0	0.0135405
ENSG00000142910.11	0.10227	0.080827
ENSG00000121764.7	0.0220554	0.0381338
ENSG00000235790.3	0.0214455	0.0176801
ENSG00000264078.1	0.00490278	0.0532469
ENSG00000162517.8	30.3524	24.7925
ENSG00000084636.13	0.873643	0.920608
ENSG00000121753.8	0.170963	0.116058
ENSG00000266580.1	0	0
ENSG00000254545.1	3.24E-23	0.0073378
ENSG00000134668.8	0.0380237	0.136592
ENSG00000203620.2	0.0020519	0.00244763
ENSG00000269967.1	0.0932753	0.213864
ENSG00000184007.13	130.811	160.126
ENSG00000212673.1	0.437109	0.208623
ENSG00000228634.1	5.60E-18	3.55E-13
ENSG00000121774.13	85.7769	78.06
ENSG00000121775.13	12.0485	16.9367
ENSG00000266203.1	0	0
ENSG00000203325.3	0.112405	0.243144
ENSG00000025800.9	8.7782	7.25735
ENSG00000250135.1	0.00415108	1.30988
ENSG00000084652.11	17.9703	19.8524
ENSG00000160050.10	44.8426	58.276
ENSG00000160051.7	1.4729	1.29904
ENSG00000224066.1	0.52056	0.488501
ENSG00000222046.2	0.166176	0.167203
ENSG00000084623.7	141.847	133.025
ENSG00000160055.15	6.17404	5.64737
ENSG00000220785.3	0.618856	0.639323
ENSG00000183615.5	0.295552	0.369632
ENSG00000182866.12	61.2721	60.8788
ENSG00000252450.1	0	0
ENSG00000116478.7	108.43	161.216
ENSG00000175130.6	94.4313	90.0422
ENSG00000233775.1	0	0.00235798
ENSG00000162526.6	1.28863	1.35521
ENSG00000225828.1	2.28749	3.31981
ENSG00000160058.14	15.1061	23.2675
ENSG00000224333.1	0	0
ENSG00000270850.1	0	0
ENSG00000229259.1	0.0105882	0.0151886
ENSG00000263529.1	0	0
ENSG00000254553.1	0.0294915	0.0259579
ENSG00000273274.1	0.00336891	0.00743216
ENSG00000160062.10	0.595304	0.474444
ENSG00000200591.1	0	0
ENSG00000176261.11	50.2782	64.869
ENSG00000162521.14	71.5806	72.0921
ENSG00000162520.10	7.58941	10.4692
ENSG00000224409.1	0.0125389	0.00886858
ENSG00000162522.6	0.223962	0.218723
ENSG00000134684.6	60.2209	73.3181
ENSG00000116497.13	17.1484	24.4034
ENSG00000160097.11	0.197908	0.43463
ENSG00000121905.5	0.071846	0.0282028
ENSG00000121900.14	0.283414	0.49858
ENSG00000221423.1	0	0
ENSG00000116514.12	11.9141	15.0589
ENSG00000267885.1	0.208195	0.222234
ENSG00000217644.4	0	0.0600595
ENSG00000239670.1	0.035454	0.0639774
ENSG00000236065.2	0.484072	0.351475
ENSG00000004455.12	103.391	92.6414
ENSG00000142920.12	0.355207	0.288554
ENSG00000116525.9	1.3981	1.72309
ENSG00000160094.10	5.16289	4.56065
ENSG00000270115.1	1.64E-33	0.0730354
ENSG00000256142.1	4.00E-05	0.000588633
ENSG00000184389.8	0.0546437	3.40E-54
ENSG00000134686.12	10.5841	9.89722
ENSG00000266239.1	0	0
ENSG00000222112.1	0	0.470044
ENSG00000225313.2	0.551181	0.661769
ENSG00000233246.1	6.73E-11	1.15E-07
ENSG00000221225.1	0	0
ENSG00000234512.1	0	0.00408517
ENSG00000121903.10	1.10686	0.651753
ENSG00000235907.2	0	0.0372722
ENSG00000121904.13	0.013806	0.00239175
ENSG00000227000.2	0	0
ENSG00000176256.6	0	0
ENSG00000231163.1	0	0
ENSG00000201148.1	0	0
ENSG00000142698.10	0	3.45E-05
ENSG00000221053.1	0	0
ENSG00000270241.1	0	0
ENSG00000207941.1	0	0
ENSG00000163866.8	18.2453	24.197
ENSG00000255811.1	9.46E-43	2.95E-97
ENSG00000216162.1	0	0
ENSG00000189280.3	0.0133179	0.0290209
ENSG00000189433.5	0.00293306	2.41E-103
ENSG00000188910.7	0.00495875	1.68E-13
ENSG00000187513.8	0.0580499	0.070343
ENSG00000230163.1	0.681596	1.24389
ENSG00000116544.7	0.154185	0.340479
ENSG00000252728.1	0	0
ENSG00000241014.1	1.20461	1.4543
ENSG00000271741.1	1.64921	1.05713
ENSG00000243749.1	14.6551	11.5046
ENSG00000163867.12	10.794	8.05239
ENSG00000233940.1	0.00735228	0.00956287
ENSG00000197056.5	0.599126	0.528812
ENSG00000228348.1	12.1151	9.47633
ENSG00000116560.6	136.252	209.505
ENSG00000201868.1	0	0
ENSG00000263591.1	0	0
ENSG00000146463.7	10.5354	8.36325
ENSG00000201542.1	0	0
ENSG00000229994.1	312.424	191.414
ENSG00000240374.2	0	0
ENSG00000227409.1	0.0515716	4.98E-25
ENSG00000202129.1	0	0
ENSG00000142687.13	21.034	17.7517
ENSG00000236274.1	0	6.17E-204
ENSG00000020129.11	8.71583	9.78549
ENSG00000239636.1	0.858482	0.710298
ENSG00000116819.6	0.170847	0.329669
ENSG00000126067.7	39.7058	41.2969
ENSG00000239859.2	0	0
ENSG00000142686.7	5.57724	5.34247
ENSG00000092853.9	4.39981	5.14106
ENSG00000232335.1	0.104081	7.64E-12
ENSG00000134698.10	3.18549	4.45708
ENSG00000092847.6	6.2798	7.16371
ENSG00000271164.1	0	0
ENSG00000271914.1	0.916162	1.49956
ENSG00000126070.14	6.62972	5.79405
ENSG00000271554.1	1.00227	1.07622
ENSG00000232862.4	0.0261003	0.00496954
ENSG00000092850.7	0.222292	0.167961
ENSG00000116863.10	25.1097	21.8364
ENSG00000171812.6	0.0168033	0.0362182
ENSG00000054116.7	26.3799	28.954
ENSG00000116871.11	22.5788	29.7954
ENSG00000264592.1	0	0
ENSG00000054118.9	40.8594	49.2979
ENSG00000231849.1	0	0.106509
ENSG00000214193.5	14.1524	12.6263
ENSG00000116883.8	2.55424	3.44764
ENSG00000142694.6	6.70124	9.83044
ENSG00000196182.6	21.5285	19.6582
ENSG00000181817.5	28.5071	28.8201
ENSG00000222821.1	0	0
ENSG00000116885.14	1.19637	1.21958
ENSG00000201448.1	0	1.95E-230
ENSG00000116898.7	55.5097	45.6724
ENSG00000119535.13	0.0143467	0.0294794
ENSG00000230214.1	0	0
ENSG00000234481.1	0	0
ENSG00000163873.5	0.00032326	0.000110327
ENSG00000264698.1	0	0
ENSG00000207328.1	0	0
ENSG00000223944.1	0.00143721	0.000994598
ENSG00000252368.1	0	0
ENSG00000230451.2	0	0
ENSG00000233621.1	0.463604	0.363253
ENSG00000163874.8	14.1375	10.5015
ENSG00000163875.11	26.3355	27.7236
ENSG00000263675.1	0	0
ENSG00000163877.9	4.26937	4.94516
ENSG00000232273.1	6.96E-26	0.29295
ENSG00000237749.3	66.489	67.0427
ENSG00000163879.9	0.0321279	0.0125806
ENSG00000134697.8	28.5222	31.7372
ENSG00000169218.9	0.0243634	0.0209009
ENSG00000116922.10	8.03046	5.63972
ENSG00000134690.6	22.7144	20.3497
ENSG00000183317.12	0.0328478	0.0508978
ENSG00000200421.1	0	0
ENSG00000238871.1	0	0
ENSG00000214141.4	0	0
ENSG00000227416.2	0	0
ENSG00000185090.10	1.70677	1.64525
ENSG00000233728.1	1.93882	1.44408
ENSG00000196449.3	10.9267	11.4072
ENSG00000197982.12	11.4791	13.0368
ENSG00000188786.9	3.16077	5.67334
ENSG00000230610.1	0	6.22E-11
ENSG00000235673.1	5.12E-09	0
ENSG00000230955.1	4.65189	3.79761
ENSG00000252448.1	0	0
ENSG00000222282.1	22.9712	0
ENSG00000204084.8	14.8524	12.3916
ENSG00000183431.7	31.3725	42.8948
ENSG00000212541.1	0	0
ENSG00000183386.5	10.1599	6.82008
ENSG00000183520.7	17.0446	19.2247
ENSG00000185668.5	0.0917292	0.0826055
ENSG00000224592.1	0.140286	0.0620912
ENSG00000265596.1	0	0
ENSG00000223589.2	0	0
ENSG00000237290.1	0.0171637	0.0146946
ENSG00000200796.1	0	0
ENSG00000238063.1	0.241433	0.175698
ENSG00000215895.4	0.389379	0.745311
ENSG00000116954.7	13.014	9.96482
ENSG00000228436.2	1.0346	0.331603
ENSG00000199963.1	0	0
ENSG00000214114.4	17.343	15.6804
ENSG00000131233.8	2.04E-05	8.43E-05
ENSG00000158315.6	0.0322339	0.0224178
ENSG00000207466.1	0	0
ENSG00000235549.1	0	0
ENSG00000174574.11	25.1174	24.8277
ENSG00000168653.6	179.32	257.31
ENSG00000127603.19	46.2043	46.0863
ENSG00000270040.1	0.0850251	0.0223941
ENSG00000255103.1	0.143249	0.149428
ENSG00000206654.1	0	0
ENSG00000222378.1	0	0
ENSG00000226438.1	1.24E-304	0.0606222
ENSG00000217897.2	0.0775357	1.18E-38
ENSG00000183682.7	0.290701	0.192656
ENSG00000237624.1	0.468205	0.415446
ENSG00000182109.3	2.36354	1.80077
ENSG00000243970.1	0.174092	0.207688
ENSG00000090621.9	211.096	313.514
ENSG00000201457.1	0	0
ENSG00000228060.1	0.647736	1.62293
ENSG00000163909.6	0.110487	0.0625335
ENSG00000225903.1	0	0
ENSG00000116981.3	0.140118	0.0571432
ENSG00000116983.8	0.0383837	0.0287742
ENSG00000084072.12	34.9901	29.1609
ENSG00000225333.5	2.47E-94	0.0432555
ENSG00000252413.1	0	0
ENSG00000116985.6	0.767614	0.518838
ENSG00000198754.5	0.309496	0.401943
ENSG00000261798.1	0.341183	0.29505
ENSG00000229213.1	0	0
ENSG00000043514.11	12.7681	12.0914
ENSG00000202222.1	0	0
ENSG00000116990.9	0.493854	0.745848
ENSG00000236546.1	1.79E-165	9.14E-231
ENSG00000207356.1	0	0
ENSG00000168389.13	5.00871	6.54482
ENSG00000228477.1	35.0118	27.5427
ENSG00000131236.12	152.1	168.105
ENSG00000131238.12	29.994	25.2317
ENSG00000226745.2	0	0.0205291
ENSG00000117000.8	9.94695	3.64401
ENSG00000207508.1	0	0
ENSG00000188800.5	0.0511935	0.00679478
ENSG00000259943.1	4.18682	3.14967
ENSG00000084073.4	7.98485	8.59256
ENSG00000231296.1	9.90E-73	0.101317
ENSG00000049089.9	26.1274	27.1921
ENSG00000227311.2	0.933369	1.0289
ENSG00000084070.7	100.343	71.9391
ENSG00000213172.3	0	2.78E-249
ENSG00000187801.10	1.4617	1.55667
ENSG00000260920.1	1.28137	0.938228
ENSG00000187815.5	2.02374	1.61594
ENSG00000238287.1	0.894763	1.67062
ENSG00000164002.7	4.41174	5.07391
ENSG00000227278.1	1.40E-09	2.50E-17
ENSG00000238186.1	0.207936	0.350236
ENSG00000117010.11	1.53191	1.94946
ENSG00000236505.1	0	0
ENSG00000233910.1	0	0
ENSG00000117016.5	0.119779	0.0936729
ENSG00000237899.1	0.105454	0.103157
ENSG00000272145.1	1.75304	1.7242
ENSG00000066136.15	33.5286	28.234
ENSG00000198974.1	0	0
ENSG00000207962.1	0	0
ENSG00000117013.10	0.351735	0.283825
ENSG00000264582.1	0	0
ENSG00000179862.5	0.0984422	0.111723
ENSG00000229528.1	0	0.000819718
ENSG00000228940.1	0	0
ENSG00000233118.2	0	0
ENSG00000171793.9	20.1493	24.36
ENSG00000171790.11	0.156102	0.593734
ENSG00000010803.12	12.6044	12.6331
ENSG00000215893.3	0	0
ENSG00000235358.1	0.0203415	0.0194379
ENSG00000213987.4	0	0
ENSG00000204060.4	0.0740837	0.0511952
ENSG00000229901.1	0	0
ENSG00000252563.1	0	0
ENSG00000127129.5	0.272015	0.207164
ENSG00000127124.9	3.99325	3.85483
ENSG00000230881.1	0.045086	0
ENSG00000230638.3	0.0983483	0.0886541
ENSG00000264896.1	0	0
ENSG00000227538.1	0	0.0108488
ENSG00000228776.2	0	0
ENSG00000044012.3	0	0
ENSG00000197273.3	0	0
ENSG00000198815.4	13.5695	11.267
ENSG00000227527.2	0.192774	0.136086
ENSG00000177181.10	3.27179	1.6665
ENSG00000235002.1	0.407403	0
ENSG00000066185.8	1.3377	0.605376
ENSG00000236876.2	4612.02	8032.82
ENSG00000127125.7	30.893	25.9041
ENSG00000186409.10	1.06851	0.747684
ENSG00000230116.1	3.09E-170	0
ENSG00000200254.1	0	0
ENSG00000236180.2	8.30E-149	0
ENSG00000171960.6	32.5818	38.2902
ENSG00000234917.1	0.317095	0.30997
ENSG00000065978.13	216.632	233.015
ENSG00000164007.6	0.00672191	0.00295374
ENSG00000117385.11	13.9023	12.1477
ENSG00000164008.9	14.9374	13.9683
ENSG00000228452.1	1.51147	1.43573
ENSG00000177868.7	15.3831	16.5027
ENSG00000228192.3	1.57289	1.31223
ENSG00000164010.9	2.40323	2.17461
ENSG00000164011.13	5.04667	2.95552
ENSG00000233708.1	0.101461	0.0695223
ENSG00000237090.1	0.0238061	0.0135153
ENSG00000225099.1	2.58695	2.52467
ENSG00000117394.15	50.9088	23.0272
ENSG00000227533.1	0.972327	0.680052
ENSG00000207256.1	0	0
ENSG00000252803.1	0	0
ENSG00000186973.6	0.00161801	0.00186369
ENSG00000117395.6	39.7152	38.6306
ENSG00000243710.3	1.90144	1.47784
ENSG00000199240.1	0	0
ENSG00000179178.6	0.0901811	2.39785
ENSG00000253313.1	0.027907	0.0232953
ENSG00000066056.9	2.29386	4.3483
ENSG00000117400.10	0.0294467	0.0193006
ENSG00000234694.1	0.433094	0.574325
ENSG00000117399.9	28.8422	30.6458
ENSG00000066322.8	40.6583	58.0457
ENSG00000159479.12	31.3979	30.3422
ENSG00000229431.1	2.20E-06	0.183966
ENSG00000198198.9	6.16432	6.55106
ENSG00000229348.1	0.174439	0.471419
ENSG00000229372.1	0.0937281	0.0658504
ENSG00000178922.12	4.50528	9.06496
ENSG00000142949.12	2.7843	2.07212
ENSG00000066135.8	11.5317	9.4628
ENSG00000126091.15	8.204	6.68006
ENSG00000252201.1	0	0
ENSG00000233674.2	1.22329	0.50669
ENSG00000236200.1	2.10648	1.45014
ENSG00000229444.1	1.07E-108	0.0575709
ENSG00000224751.2	0.0499315	0.135424
ENSG00000117407.12	1.11306	1.03309
ENSG00000237950.1	1.96784	1.27268
ENSG00000117408.6	5.92946	5.9273
ENSG00000132768.9	18.5134	18.1484
ENSG00000117410.9	47.2695	47.7125
ENSG00000117411.12	16.3017	16.5694
ENSG00000159214.8	0.845196	0.933677
ENSG00000196517.7	1.06233	0.62778
ENSG00000230615.2	0.0439205	0.0724078
ENSG00000227163.2	0	0
ENSG00000271647.1	7.49E-07	0.0122219
ENSG00000239560.2	0	0
ENSG00000171872.4	0.0326599	0.0556816
ENSG00000233514.1	52.9839	46.3836
ENSG00000239275.1	0	0
ENSG00000226804.4	0	0
ENSG00000200171.1	0	0
ENSG00000238037.1	0	0
ENSG00000227994.1	0	0
ENSG00000271329.1	0.120113	0.0672487
ENSG00000178028.9	18.1435	22.6943
ENSG00000117419.10	21.4713	22.1179
ENSG00000233602.1	0.133468	0.00789185
ENSG00000252146.1	0	0
ENSG00000199385.1	0	0
ENSG00000187147.13	32.8657	53.0396
ENSG00000263381.1	0	0
ENSG00000126106.9	7.26879	6.99448
ENSG00000198520.6	5.2297	7.1919
ENSG00000199377.1	0	0
ENSG00000200169.1	15.5325	3889.38
ENSG00000142945.8	26.1814	19.0717
ENSG00000142937.7	1294.59	1194.88
ENSG00000264294.1	0	0
ENSG00000200913.1	0	0
